"1132074290986278912^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:01:58^1593"
"1132382703611990016^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:27:29^115"
"1132382710113062912^'rt : azure service bus will go through the same changes if you are using the owner or contributor role  switch to using the s'^2019-05-25^20:27:31^566"
"1132382710968737792^'rt : i greatly admire what has done for developers '^2019-05-25^20:27:31^471"
"1132382715326500867^'rt : two more microsoft zero-days uploaded on github'^2019-05-25^20:27:32^740"
"1132382733727141889^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:27:37^5"
"1132382761132732416^'microsoft's electionguard a trojan horse for a military-industrial takeover of us elections'^2019-05-25^20:27:43^259"
"1132382762751729664^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:27:43^32"
"1132382771605921792^'this week has been for tech fails  apparently still can't log into one of my email accounts in outlook on either my android phone  nor my computer microsoft  how many authentication factors do you need  again? two  isn't it? deg  n -deg '^2019-05-25^20:27:46^2956"
"1132382779012984833^'rt : we'll know if microsoft is really different under nadella by whether or not they announce intention to make a car'^2019-05-25^20:27:47^6631"
"1132382784679550976^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:27:49^662"
"1132382797660860418^'rt : the amount of times me and my friends from college would go into public lobbies and go into game chat on cod and trash talk t'^2019-05-25^20:27:52^7"
"1132382798935928832^'rt : don't mess with the chinese huaweiforever huawei built software for smartphones and laptops in case it can't use microsoft'^2019-05-25^20:27:52^1755"
"1132382816736428033^'whoever does it first will have first mover advantage with possibly the greatest marketing story ever told come in and get your new free money !! be the one company which drove so much positive change for the world heavy black heart[?]person with folded handshandshake $btc $rvn $flo $ostk'^2019-05-25^20:27:56^788"
"1132382816275181569^'i just earned the stem level i learning path certification on the microsoft educator community via'^2019-05-25^20:27:56^57"
"1132382845400428545^'rt : we have just released a micropatch for cve-- aka ""bluekeep"" - useful for computers that can't have microsoft's updat'^2019-05-25^20:28:03^572"
"1132382892204732418^'new on ebay! titanfall (microsoft xbox   )disc only -'^2019-05-25^20:28:14^31"
"1132382893525917696^'rt : i'm recruiting for a full-time research program manager role at microsoft research cambridge  combine your passion for world-cl'^2019-05-25^20:28:15^1462"
"1132382908948180992^'rt : valedictorian perfect attendance single motherpregnant woman  gpa multi-millionaire  absences virgin ceo of google and mi'^2019-05-25^20:28:18^181"
"1132382947087196160^'i just earned the stem level ii learning path certification on the microsoft educator community via'^2019-05-25^20:28:27^57"
"1132382956553740289^'haha ur so funny face screaming in fearface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joy'^2019-05-25^20:28:30^32"
"1132382983099420677^'rt : this is the sort of excuse that you'd expect from the people that: * designed a terrible protocol  * didn't do anything to se'^2019-05-25^20:28:36^2544"
"1132382997771112450^'rt : escape room'^2019-05-25^20:28:39^176"
"1132382998442258434^'this week has been for tech fails  apparently still can't log into one of my email accounts in outlook on either my android phone  nor my computer microsoft  how many authentication factors do you need  again? two  isn't it? deg  n -deg  w'^2019-05-25^20:28:40^2956"
"1132382999478251521^'rt : you jokers'^2019-05-25^20:28:40^671"
"1132383017442435072^'rt : hey guys  my friend is seeking a job in sales/customer service/marketing  or data entry/admin in kingston she's doing inte'^2019-05-25^20:28:44^942"
"1132383023243173888^'worms also with slack'^2019-05-25^20:28:46^147"
"1132383028611883008^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:28:47^364"
"1132383044843786240^'i just earned the stem level iii learning path certification on the microsoft educator community via'^2019-05-25^20:28:51^57"
"1132383058261303296^'rt : if you watch porn on microsoft's new browser  it's against the tos to nut  you can only edge'^2019-05-25^20:28:54^500"
"1132383070529695744^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:28:57^5"
"1132383084937121792^'rt : guys even microsoft is putting this in your face for you to see this is a background photo for windows  looks just like'^2019-05-25^20:29:00^1419"
"1132383093543669760^'wanted commitee gala stars for the annual gala scottsdale arts scottsdalearts'^2019-05-25^20:29:02^452"
"1132383096186314752^'mlb k (microsoft xbox  ) ebay xbox [?] ends in h heavy dollar sign last price usd  link symbol'^2019-05-25^20:29:03^3461"
"1132383100959379456^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:29:04^208"
"1132383106248392704^'microsoft which is the best budget windows phone to buy in  any one can help it's my dream to use windows phone'^2019-05-25^20:29:05^8"
"1132383132852850688^'huntsman (hun) holder lapides asset management has cut stake as stock price rose; sachem   the weather network  and slate announce new toronto smart cities initiative; // - former microsoft ceo steve ballmer sells entire stake '^2019-05-25^20:29:12^152"
"1132383134085984257^'i am going to a microsoft store right now and playing fortnite there flushed face i'll keep you all updated'^2019-05-25^20:29:12^121"
"1132383187064242177^'rt : new details: --eternalblue was initially nicknamed eternalbluescreen --nsa never seriously considered alerting microsoft about dis'^2019-05-25^20:29:25^257"
"1132383196891365376^'rt : if you watch porn on microsoft's new browser  it's against the tos to nut  you can only edge'^2019-05-25^20:29:27^678"
"1132383198514765824^'works also with slack'^2019-05-25^20:29:27^147"
"1132383199831527424^'just don't buy huawei phone or use their equipments and technology  they've been ban by major technology big companies like google  microsoft etc ian bremmer's quick read: the g war is upon us--what's at stake in the fight over huawei'^2019-05-25^20:29:28^0"
"1132383217783382017^'rt&gt; this will either be the best or the worst conference microsoft has ever done'^2019-05-25^20:29:32^364"
"1132383230114422784^'building zero trust networks with microsoft  - microsoft security - via'^2019-05-25^20:29:35^582"
"1132383237773377536^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^20:29:37^171"
"1132383240415797249^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:29:37^230"
"1132383246489128960^'openshift is to kubernetes as  plugins of various complexity for microsoft word is to microsoft word ;)'^2019-05-25^20:29:39^1378"
"1132383257012649984^'it's different us was never a major market for huawei us does not only bans huawei  but wants to destroy huawei trump forced google  arm  microsoft  and intel to end business with huawei'^2019-05-25^20:29:41^28"
"1132383262826029057^'rt : congratulations and ! cc'^2019-05-25^20:29:43^1190"
"1132383300427948032^'rt : microsoft flow example: copy new files from your pc to sharepoint online document library:'^2019-05-25^20:29:52^105"
"1132383300687937538^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:29:52^38"
"1132383300096544770^'the startup that beat google  microsoft apple combined | asia cryptocurrency canberra investing washington sanjose saltlakecity indiegogo investing venture investments avcjjapan lasvegas money campaign perth alibaba detroit stlouis vc'^2019-05-25^20:29:52^10605"
"1132383302483099650^'i just earned the teaching with technology basics certification on the microsoft educator community via'^2019-05-25^20:29:52^57"
"1132383334632439811^'optimize microsoft  with the new setup experience'^2019-05-25^20:30:00^428"
"1132383335169241088^'our ai for earth grants program is a partnership between microsoft and the national geographic society  grants application here msftadvocate'^2019-05-25^20:30:00^103"
"1132383397320548357^'i just earned the the student teacher education program certification on the microsoft educator community via'^2019-05-25^20:30:15^57"
"1132383397823877120^'oh my god microsoft is on sunday?? i took monday off for nothing omfg'^2019-05-25^20:30:15^1099"
"1132383405566566400^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:30:17^111"
"1132383427783798785^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:30:22^6025"
"1132383459777875969^'chromium-based edge: what's coming next in microsoft's opensource browser'^2019-05-25^20:30:30^237"
"1132383474810261504^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:30:33^152"
"1132383482750091264^'i just earned the teaching with technology  certification on the microsoft educator community via'^2019-05-25^20:30:35^57"
"1132383485367324673^'sample analysed on virustotal virustotal-score:  virustotal: threat: ransom:win/cve--a (microsoft)'^2019-05-25^20:30:36^227"
"1132383538840592386^'rt : corp co-founder   once the world's richest person  has again eclipsed the $b threshold  joining '^2019-05-25^20:30:48^5726"
"1132383555890417667^'this seattle-based vc firm raised $ million for its plan to convince amazon and microsoft  startup news tech'^2019-05-25^20:30:53^8784"
"1132383562689318915^'rt : e conferences are my most anticipated summer movies'^2019-05-25^20:30:54^233"
"1132383595996372992^'will we see you in vegas? join us and the msuspartner community of microsoft experts at msinspire july - register with our exclusive discount code  available at hurry  rates go up may ! msinspireus msuspartner'^2019-05-25^20:31:02^3288"
"1132383605613899776^'when people ask about it the answer is simply "" has decided to support the modern standby from microsoft on this issue"" the issue is that modern standby just does not work on a laptop'^2019-05-25^20:31:04^427"
"1132383610256932864^'a real tidus or a microsoft surface - you only can have one - which one? :p -- oofff - uhhh i guess the surface ;; i don't think i could handle a tidus beside my bf plus i would have to very careful that no other girl lays'^2019-05-25^20:31:06^1222"
"1132383618733629440^'microsoft debuts new terminal app  next-gen windows subsystem for linux for power users'^2019-05-25^20:31:08^271"
"1132383628841881601^'rt : hardware-based isolation/protection of browser sessions in chrome firefox - a gift from microsoft edge this is sadly flyin'^2019-05-25^20:31:10^903"
"1132383631287226371^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:31:11^176"
"1132383641173155841^'rt : new! azure pipelines app for microsoft teams microsoftteams'^2019-05-25^20:31:13^0"
"1132383644935380992^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:31:14^68"
"1132383694336008198^'just turned that shite off for the night  so  so  bad  microsoft invest in some decen servers instead of this shite  nearly ps for a console and it's a gaming console but what a pile of shite psif anyone suffering the same it won't change typical microsoft'^2019-05-25^20:31:26^2806"
"1132383696366034944^'rt : do you want to get notifications for your builds releases right in as well as approve releases right fro'^2019-05-25^20:31:26^14316"
"1132383698052112387^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^20:31:26^1043"
"1132383727353565185^'hahaha administration errors?? that is fucking brilliant thank god you finally got microsoft excel installed eh?! need to add one more: clutching at straws'^2019-05-25^20:31:33^649"
"1132383746164871168^'huawei prepares for possibility of losing its american tech partners - fortune'^2019-05-25^20:31:38^565"
"1132383761822306304^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:31:42^90"
"1132383764032544769^'rt : guys even microsoft is putting this in your face for you to see this is a background photo for windows  looks just like'^2019-05-25^20:31:42^167"
"1132383768554090496^'rt : yo! check out microsoft works suite   cd rom picture it word works money encarta streets via '^2019-05-25^20:31:43^7045"
"1132383834648002560^'rt :  announced a new database offering  which brings sql server capabilities to edge computing the service runs on arm'^2019-05-25^20:31:59^170"
"1132383834731941888^'u could get $ if u tweet that at'^2019-05-25^20:31:59^124"
"1132383849273593856^'lennar (len) holder bbt capital management upped holding by $ ; as microsoft com (msft) market value rose  holder beese fulmer investment management has upped position - the nbo news enterpriseapplications ea technology'^2019-05-25^20:32:02^2302"
"1132383855795552256^'meet misty  an extensible robot empowered by microsoft and qualcomm technologies (seth colaner/venturebeat)'^2019-05-25^20:32:04^486"
"1132383861378310144^'i try to translate then boom! i mean i knew was racist but this? rolling on the floor laughingrolling on the floor laughingface with tears of joyi have no words and i'm tired with their onslaught against i think its safe to say the usa cant compete with china racism bekindtoelephants'^2019-05-25^20:32:05^1184"
"1132383911021989888^'why microsoft's market cap surpassed trillion milestone - business minds today'^2019-05-25^20:32:17^683"
"1132383944660410368^'rt : this malware-ridden laptop is being called ""art"" unrelated: think i can get $k for a microsoft zune?'^2019-05-25^20:32:25^102"
"1132383948984635392^'rt : new! azure pipelines app for microsoft teams microsoftteams'^2019-05-25^20:32:26^0"
"1132383974045519872^'rt : lennar (len) holder bbt capital management upped holding by $ ; as microsoft com (msft) market value rose  holder beese'^2019-05-25^20:32:32^18"
"1132383973370281984^'james rogers: dad i was thinking of making an investment into this company; 'microsoft'? but i honestly don't see it going anywhere  the guys running it seem like weirdos cap:'^2019-05-25^20:32:32^195"
"1132383986502766592^'why microsoft's market cap surpassed trillion milestone'^2019-05-25^20:32:35^683"
"1132384002520670209^'rt : i read stuff and i get more smarter also windows fido and aad oidc wt!'^2019-05-25^20:32:39^958"
"1132384022921916416^'looks like i'll be buying a unneeded xbox just because it's purple purple heart'^2019-05-25^20:32:44^846"
"1132384026076045312^'but someone said he's been doing this for decades that would make him an activist when he was booker  a bit part on roseanne doesn't compute'^2019-05-25^20:32:45^1667"
"1132384054974844931^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:32:52^54"
"1132384097421029376^'rt : microsoft is dropping the password expiration policy recommendation cybersecurity'^2019-05-25^20:33:02^13824"
"1132384138714075136^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:33:12^33"
"1132384150743375872^'azure kubernetes service (aks) ga - new regions  more features  increased productivity'^2019-05-25^20:33:14^346"
"1132384177020710914^'xbox e is two hour long!!!'^2019-05-25^20:33:21^67"
"1132384190371115009^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:33:24^63"
"1132384192606683136^'rt : free book: foundations of data science (from microsoft research lab)'^2019-05-25^20:33:24^82"
"1132384198122250246^'rt : hey guys  my friend is seeking a job in sales/customer service/marketing  or data entry/admin in kingston she's doing inte'^2019-05-25^20:33:26^1218"
"1132384251540754432^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:33:38^144"
"1132384252505444353^'rt : how to assure network level authentication is on  without group policy hklm\software\policies\microsoft\windows nt\t'^2019-05-25^20:33:39^120"
"1132384254019723265^'huawei appears to be out of the microsoft online store'^2019-05-25^20:33:39^443"
"1132384309434675200^'hey collin sony &gt; microsoft you mad?'^2019-05-25^20:33:52^26"
"1132384312278495232^'rt : automate your day as a teams administrator  presented by alexander holmeset at commsvnext in denver  june'^2019-05-25^20:33:53^847"
"1132384331035533315^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:33:57^199"
"1132384405601734657^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:34:15^39"
"1132384424899821569^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-25^20:34:20^1386"
"1132384432910929921^'i believe that's the mascot/host of microsoft d movie maker'^2019-05-25^20:34:22^160"
"1132384488946839553^'rt : from software to reveal a new project codenamed ""gr"" at microsoft's e show; open-world title  miyazaki and george rr mart'^2019-05-25^20:34:35^5"
"1132384495552880640^'does it only work with chrome? i use microsoft edge'^2019-05-25^20:34:37^356"
"1132384498547601409^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^20:34:37^171"
"1132384510962798594^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:34:40^59"
"1132384539685335042^'distributed transactions are hard  and orthogonal to grpc  rest or any other service architecture wcf managed it by integrating with microsoft distributed transaction coordinator these days you either use -phase commit or something like saga  which is basically ""undo""'^2019-05-25^20:34:47^7193"
"1132384599907155969^'rt : from software to reveal a new project codenamed ""gr"" at microsoft's e show; open-world title  miyazaki and george rr mart'^2019-05-25^20:35:01^32"
"1132384600314064896^'fuck off'^2019-05-25^20:35:02^1982"
"1132384595561852928^'rt in   microsoft  google  facebook  and  countries signed on to the paris call for trust and security in cyberspace to end ""malicious cyber activities in peacetime"" notably absent from the signatories were ch'^2019-05-25^20:35:00^10798"
"1132384601417146369^'rt : watch how is using hololens to help companies collaborate better'^2019-05-25^20:35:02^1347"
"1132384626914340866^'this seattle-based vc firm raised $ million for its plan to convince amazon and microsoft  startup news tech'^2019-05-25^20:35:08^22392"
"1132384709864935424^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:35:28^48"
"1132384720954597376^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:35:30^1102"
"1132384765351383040^'personally i don't care for the man  and pretty much don't care what he's up to  i don't trust the big software companies with anyone's information so this promoted tweet is one i should have just blocked too late now face palmemoji modifier fitzpatrick type--zero width joinerfemale sign[?]'^2019-05-25^20:35:41^820"
"1132384771529682945^'xbox has been killing it with their shows the last two years can't wait'^2019-05-25^20:35:42^10"
"1132384801552523264^'rt : israeli software is ""guarding"" our elections what could go wrong? this is clearly crossing the line!'^2019-05-25^20:35:50^1907"
"1132384825166487552^'o high [?][?]energy --- eyesn for classical building'^2019-05-25^20:35:55^4503"
"1132384855310782464^'rt : every xbox one title will be playable on project xcloud microsoft'^2019-05-25^20:36:02^0"
"1132384920024834049^'zillow adding title  escrow and possibly moving services aims for k transactions annually zillow and others getting in  realestatenews realesethecontract via'^2019-05-25^20:36:18^444"
"1132384948067983361^'rt : gchq is said to have had access to the us internet monitoring programme prism since at least june  prism is said to gi'^2019-05-25^20:36:24^461"
"1132384948101492736^'rt : ""eternalblue was so valuable  former nsa employees said  that agency never seriously considered alerting microsoft about th'^2019-05-25^20:36:24^37"
"1132384956200759296^'rt : the potential of microsoft and switch in terms of game releases  where do you want it to go? where could it go?'^2019-05-25^20:36:26^427"
"1132384965767892992^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:36:29^35"
"1132384970180321280^'rt : press release : nbc news microsoft and magento approve idev's magento connector for dynamics finance operations!'^2019-05-25^20:36:30^192"
"1132385038753030151^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^20:36:46^232"
"1132385044511768577^'rt : ""logs come in a variety of formats and are stored in multiple different locationsmicrosoft log parser is a tool that h'^2019-05-25^20:36:47^280"
"1132385061234520064^'rt : new details: --eternalblue was initially nicknamed eternalbluescreen --nsa never seriously considered alerting microsoft about dis'^2019-05-25^20:36:51^979"
"1132385095682318336^'great artist!'^2019-05-25^20:37:00^39"
"1132385098278625280^'rt : it's not sexy  but beyond the vep  the story behind the damage of the shadow brokers exploits is really not so much the exp'^2019-05-25^20:37:00^8"
"1132385132336353280^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:37:08^12"
"1132385138665500672^'use that app to protect your family from isis'^2019-05-25^20:37:10^36"
"1132385161088307200^'rt : if microsoft doesn't like nsa finding writing exploits for bugs in microsoft code  how about not shipping exploitable bugs? t'^2019-05-25^20:37:15^1439"
"1132385162635993089^'rt : testing the foot controller with hyperdot stop by the microsoft store tomorrow to try it out yours'^2019-05-25^20:37:16^185"
"1132385167845318656^'rt : the a to z microsoft excel certification training bundle is on sale for $! use promo code fkdlearn at checkout htt'^2019-05-25^20:37:17^379"
"1132385175093096449^'maren morris attends iheartradio music awards at microsoft theater in la'^2019-05-25^20:37:19^40"
"1132385186333614080^'microsoft's e will be  hours straight of lost kingdoms  gameplay brought to us by fromsoft looking forward to it!'^2019-05-25^20:37:21^1102"
"1132385220978548736^'rt : catch shakedown radio with chris caggs wednesday nights at pm aest on liquid radio best in edm  house'^2019-05-25^20:37:30^77986"
"1132385264150700039^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-25^20:37:40^101"
"1132385274087038978^'huawei needs google's android and microsoft's windows  like fish need water via'^2019-05-25^20:37:42^161722"
"1132385292017475584^'rt : microsoft is putting the sexy into unsexy software i never thought i'd say this  but microsoft's latest sizzle video makes'^2019-05-25^20:37:46^823"
"1132385312901074944^'rt : leaked screen from e  microsoft xbox practice session - even more exciting when you read it in the e guys deep vo'^2019-05-25^20:37:51^1939"
"1132385321134350336^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:37:53^264"
"1132385326088040448^'rt : microsoft sharepoint via key announcements from sharepoint conference [?]combining enclosing keycap[?]combining enclosing keycap[?]combining enclosing keycap[?]combining enclosing keycap more white right pointing backhand index'^2019-05-25^20:37:55^1375"
"1132385338318438400^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^20:37:58^722"
"1132385344974774273^'rt : israeli software is ""guarding"" our elections what could go wrong? this is clearly crossing the line!'^2019-05-25^20:37:59^1212"
"1132385357834489857^'rt : every aaa xbox one game released in  (so far) microsoft'^2019-05-25^20:38:02^499"
"1132385358929223680^'rt : project xcloud rolling out to 'europe  asia  and north america' microsoft'^2019-05-25^20:38:02^499"
"1132385380538376193^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:38:08^5"
"1132385382270689280^'rt : microsoft's purple xbox one s fortnite console leaks'^2019-05-25^20:38:08^224"
"1132385427883810816^'earlier this month  tech giant microsoft announced its solution to ""protect"" american elections from interference  which it has named ""electionguard"" the election technology is already set to be adopted by half of voting machine manufacturers and some s'^2019-05-25^20:38:19^72"
"1132385439007105025^'rt : in this investigation  mintpress reveals how electionguard was developed by companies with deep ties to the us defense'^2019-05-25^20:38:22^170"
"1132385445197885442^'earlier this month  tech giant microsoft announced its solution to ""protect"" american elections from interference  which it has named ""electionguard"" the election technology is already set to be adopted by half of voting machine manufacturers and some s'^2019-05-25^20:38:23^72"
"1132385456530661377^'he thinks this is the wave'^2019-05-25^20:38:26^3648"
"1132385477594570752^'rt : in   microsoft  google  facebook  and  countries signed on to the paris call for trust and security in cyberspace t'^2019-05-25^20:38:31^780"
"1132385480513937409^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:38:31^876"
"1132385528681308161^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:38:43^71"
"1132385543646470144^'if you partner with microsoft and add an official version of minecraft vr i would buy that for  bucks'^2019-05-25^20:38:46^10"
"1132385566941687809^'get ready for a slog'^2019-05-25^20:38:52^557"
"1132385571886837760^'rt : i'm supposed to do some work on microsoft excel but clearly i didn't take my ipmc course serious  someone help me pls face with thermometerface with thermometer'^2019-05-25^20:38:53^539"
"1132385579457499137^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:38:55^128"
"1132385579642118146^'rt : israeli software is ""guarding"" our elections what could go wrong? this is clearly crossing the line!'^2019-05-25^20:38:55^34522"
"1132385586231357440^'rt : gchq is said to have had access to the us internet monitoring programme prism since at least june  prism is said to gi'^2019-05-25^20:38:57^420"
"1132385599590154241^' and we are still blaming the nsa for eternalblue? the moment the patch was out  it's over back when i was working in the canvas team  it took us days to transform a microsoft patch into a commercial-grade exploits'^2019-05-25^20:39:00^9099"
"1132385686311624710^'rt : guys even microsoft is putting this in your face for you to see this is a background photo for windows  looks just like'^2019-05-25^20:39:20^2283"
"1132385705877839872^'rt : no reason to trust microsoft or any other big tech giant  or any intelligence or law enforcement agencies for election inte'^2019-05-25^20:39:25^311"
"1132385721652797445^'rt : how to assure network level authentication is on  without group policy hklm\software\policies\microsoft\windows nt\t'^2019-05-25^20:39:29^54"
"1132385744671203330^'rt : '^2019-05-25^20:39:34^4503"
"1132385760919863296^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^20:39:38^171"
"1132385838594048000^'rt : microsoft is putting the sexy into unsexy software i never thought i'd say this  but microsoft's latest sizzle video makes'^2019-05-25^20:39:57^5931"
"1132385860589096960^'rt : would like to thank our career day speakers again! our students enjoyed each of you today was also ""dress'^2019-05-25^20:40:02^86"
"1132385883079028736^'rt : hey guys  my friend is seeking a job in sales/customer service/marketing  or data entry/admin in kingston she's doing inte'^2019-05-25^20:40:07^294"
"1132385889919918087^'i say this because microsoft's devmgmtmsc claims it is widely known that turning of caching on drives will very likely destroy all data on the drive'^2019-05-25^20:40:09^8"
"1132385891954110465^'how to access the microsoft graph api data for the local user azure'^2019-05-25^20:40:10^197"
"1132385916549513216^'rt : microsoft's e conference this year is scheduled for  hours long  which will be about  minutes longer than last year's if t'^2019-05-25^20:40:15^5"
"1132385929103126530^'posted'^2019-05-25^20:40:18^53"
"1132385933926567937^'rt : do you guys remember when playing xbox  back in the day you would get into trash talking battle the other kid would pull'^2019-05-25^20:40:20^2242"
"1132385991728279556^'rt : title: burnout year:  platform: xbox publisher: acclaim entertainment developer: retrogaming ga'^2019-05-25^20:40:33^825"
"1132386030928236546^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^20:40:43^3"
"1132386034292002817^'microsoft's electionguard a trojan horse for a military-industrial takeover of us elections'^2019-05-25^20:40:43^18"
"1132386055452274689^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-25^20:40:48^6"
"1132386067070324736^'psagot investment house ltd has raised holding in grand canyon ed $lope by $ ; poplar forest capital has decreased its position in microsoft $msft by $  as stock value rose'^2019-05-25^20:40:51^153"
"1132386090415992833^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-25^20:40:57^165"
"1132386105804906502^'rt : friday funday episode : black rightwards arrow[?] spslondon in  week! black rightwards arrow[?] presentation done! heavy check mark black rightwards arrow[?] apps solutions prepared! heavy check mark black rightwards arrow[?] positive th'^2019-05-25^20:41:00^311"
"1132386121244119040^'rt : ""you niggas microsoft getting billed at the gate""'^2019-05-25^20:41:04^1841"
"1132386140844113920^'rt : what are you waiting for?'^2019-05-25^20:41:09^2158"
"1132386147324162048^'rt : microsoft is putting the sexy into unsexy software i never thought i'd say this  but microsoft's latest sizzle video makes'^2019-05-25^20:41:10^1363"
"1132386149115154432^'sorry  boats with guns only from microsoft'^2019-05-25^20:41:11^147"
"1132386151162109954^'rt : hey guys  my friend is seeking a job in sales/customer service/marketing  or data entry/admin in kingston she's doing inte'^2019-05-25^20:41:11^2337"
"1132386189602951169^'rt : day   how to dfir in azure an update to thank you ctin '^2019-05-25^20:41:20^12300"
"1132386206287839232^'microsoft is putting the sexy into unsexy software - the verge'^2019-05-25^20:41:24^965"
"1132386215175630849^'rt : huge announcement to bim  docs today  you can now edit microsoft office documents inside bim  docs'^2019-05-25^20:41:27^5439"
"1132386235429806080^'rt : e conferences are my most anticipated summer movies'^2019-05-25^20:41:31^125"
"1132386255193296896^'""ad:"" original microsoft xbox bundle  games no sport controller tested rare games'^2019-05-25^20:41:36^34342"
"1132386288315899905^'rt : do you want to get notifications for your builds releases right in as well as approve releases right fro'^2019-05-25^20:41:44^180"
"1132386296142454785^'*more little edits to the forthcoming thesis submission with case studies of wannacry (not)petya malware*'^2019-05-25^20:41:46^1320"
"1132386297836736512^'stick to your chicken's! the intellect  or lack thereof  is a far closer match to any library lack of logic i've ever heard'^2019-05-25^20:41:46^1910"
"1132386305755754496^'rt : gchq is said to have had access to the us internet monitoring programme prism since at least june  prism is said to gi'^2019-05-25^20:41:48^2552"
"1132386317894074374^'working on your ipad  iphone  or ipod touch can be great until you get one of the hundreds of files that they don't support that's where myoffice comes through you can open a variety of files and can share them easily using myoffice'^2019-05-25^20:41:51^2907"
"1132386318519066624^'rt : new blogpost: managing role based access (rbac) for microsoft defender advanced threat protection'^2019-05-25^20:41:51^220"
"1132386348843843585^'rt : immersivereader is great for everyone  whether for proofreading for teacher reports  picture dictionary for language learne'^2019-05-25^20:41:58^4372"
"1132386366082486272^'rt : israeli software is ""guarding"" our elections what could go wrong? this is clearly crossing the line!'^2019-05-25^20:42:03^331"
"1132386380900913152^'rt : new details: --eternalblue was initially nicknamed eternalbluescreen --nsa never seriously considered alerting microsoft about dis'^2019-05-25^20:42:06^15405"
