"1131794882756956160^'congrats and welcome!  years ago  i got my first full time programming job doing server side java!'^2019-05-24^05:31:42^6880"
"1131794885831479296^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^05:31:43^401"
"1131794890587873285^'which do you like better  microsoft or apple? -- red apple'^2019-05-24^05:31:44^739"
"1131794892777299968^'which do you like better  microsoft or apple? -- apple get with the winning team hoe'^2019-05-24^05:31:44^2588"
"1131794897332264960^'which do you like better  microsoft or apple? -- apple for phones   microsoft for computers !! (though i've never had a mac so)'^2019-05-24^05:31:45^96"
"1131794914038042624^'rt : cat face with wry smilecheering megaphonemicrosoft is pleased to announce the final release of the security configuration baseline settings for windows  ver '^2019-05-24^05:31:49^517"
"1131794922061946880^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:31:51^70"
"1131794944874749953^'which do you like better  microsoft or apple? -- apple sucks ass and is overly expensive for useless reasons microsoft all the way'^2019-05-24^05:31:57^332"
"1131794954974564352^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:31:59^342"
"1131794964042719232^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:32:01^1078"
"1131794963958833152^'which do you like better  microsoft or apple? -- apple relieved face'^2019-05-24^05:32:01^442"
"1131794977670017025^'which do you like better  microsoft or apple? -- fruit salad'^2019-05-24^05:32:05^798"
"1131794984259264512^'you still doing this?face with tears of joyface with tears of joy'^2019-05-24^05:32:06^5"
"1131794993046269957^'microsoft releases kb for windows   october  update -'^2019-05-24^05:32:08^241"
"1131795006564589569^'which do you like better  microsoft or apple? -- apple x'^2019-05-24^05:32:11^201"
"1131795014189813760^'which do you like better  microsoft or apple? -- i dont give a fuck'^2019-05-24^05:32:13^469"
"1131795014227496966^'which do you like better  microsoft or apple? -- appleee'^2019-05-24^05:32:13^42"
"1131795027120840704^'which do you like better  microsoft or apple? -- microsoft face savouring delicious food'^2019-05-24^05:32:16^120"
"1131795029771595776^'rt :  hello all  can anyone help me with this installation issue?'^2019-05-24^05:32:17^6"
"1131795033890406400^'rt : docker increasingly looks like proprietarysoftware that's designed to also help microsoft windows abandon docker new'^2019-05-24^05:32:18^196"
"1131795039175233543^'which do you like better  microsoft or apple? -- apple imo'^2019-05-24^05:32:19^813"
"1131795039917674496^'which do you like better  microsoft or apple? -- apple hehehehe'^2019-05-24^05:32:19^235"
"1131795042300059650^'rt : new! forms  quizzes and survey integrated with videos rolled out across the world now earth globe americas edtech edchat m'^2019-05-24^05:32:20^665"
"1131795048021020672^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:32:21^1404"
"1131795057940451328^'rt : are you a microsoft or office administrator  living in japan or germany? microsoft needs your feedback! join th'^2019-05-24^05:32:24^1668"
"1131795067679760386^'which do you like better  microsoft or apple? --'^2019-05-24^05:32:26^3228"
"1131795086260527104^'which do you like better  microsoft or apple? -- apple!'^2019-05-24^05:32:30^182"
"1131795102815477760^'which do you like better  microsoft or apple? -- both are good'^2019-05-24^05:32:34^196"
"1131795105982091264^'which do you like better  microsoft or apple? -- computer/ microsoft hands down phone/ i have an iphone rn so that wins but i'd rather have a samsung s or google pixel a'^2019-05-24^05:32:35^324"
"1131795115150680064^'rt : [announcing] a new microsoftwhiteboard for your surface hub'^2019-05-24^05:32:37^1668"
"1131795115914268672^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:32:38^961"
"1131795129541570560^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^05:32:41^833"
"1131795144154370048^'turn a photo of data into a microsoft excel spreadsheet'^2019-05-24^05:32:44^179"
"1131795142585802752^'microsoft xbox one gb console - black with  controllers plus  games ebay [?] ends in h heavy dollar sign last price gbp  link symbol'^2019-05-24^05:32:44^3456"
"1131795145639256064^'which do you like better  microsoft or apple? --'^2019-05-24^05:32:45^1361"
"1131795145865736193^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:32:45^514"
"1131795166493331456^'which do you like better  microsoft or apple? -- safarishrugzero width joinerfemale sign[?]face with tears of joy'^2019-05-24^05:32:50^801"
"1131795176404455424^'azure devops projects is one of my favorite features in azure and is nowsupporting azure cosmos db and azure functions'^2019-05-24^05:32:52^516"
"1131795176920367104^'which do you like better  microsoft or apple? -- don't drink the koolaid microsoft is less limiting than apple'^2019-05-24^05:32:52^36"
"1131795182628683776^'rt : patreon request for it elf my current ranking for piece of shit tech companies that can suck my balls:  adobe  wacom '^2019-05-24^05:32:53^163"
"1131795187091496960^'office  analytics community blog update / workplace analytics - may : feature updates'^2019-05-24^05:32:54^1593"
"1131795188714807296^'which do you like better  microsoft or apple? --'^2019-05-24^05:32:55^699"
"1131795191105556481^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:32:55^979"
"1131795198546186240^'which do you like better  microsoft or apple? -- android? hehe'^2019-05-24^05:32:57^4008"
"1131795218582376450^'which do you like better  microsoft or apple? -- apple bc i love myself speak-no-evil monkey'^2019-05-24^05:33:02^433"
"1131795221946228738^'template for international (a) -up shipping labels - microsoft community'^2019-05-24^05:33:03^0"
"1131795227142950912^'rt : today's news: azuread now keeps all personally identifiable identity (pii) attributes within datacenters in europe bi'^2019-05-24^05:33:04^647"
"1131795234717949952^'which do you like better  microsoft or apple? --'^2019-05-24^05:33:06^426"
"1131795240967442432^'which do you like better  microsoft or apple? -- death'^2019-05-24^05:33:07^1922"
"1131795242775207937^'which do you like better  microsoft or apple? --'^2019-05-24^05:33:08^1197"
"1131795243215597568^'which do you like better  microsoft or apple? -- we all die'^2019-05-24^05:33:08^792"
"1131795243047772161^'you'll use your microsoft account for everything you do with officego to officecom/setup and click on the sign in button disneyaladdin giannis milwaukee toronto phasesep spacex falcon chriswebber'^2019-05-24^05:33:08^218"
"1131795249196621825^'comodo dragon internet browser -bit  developer(s) comodo group stable release  (february   ;  days ago[]) [+-] development status active operating system microsoft windows platform ia- size  mb availab'^2019-05-24^05:33:09^0"
"1131795251587428353^'which do you like better  microsoft or apple? -- exid'^2019-05-24^05:33:10^641"
"1131795276610588672^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:33:16^227"
"1131795281438232576^'which do you like better  microsoft or apple? -- microsoft por favor'^2019-05-24^05:33:17^241"
"1131795282818162688^'which do you like better  microsoft or apple? -- manzana'^2019-05-24^05:33:17^381"
"1131795292548935680^'which do you like better  microsoft or apple? -- microsoft for computers  apple for phones'^2019-05-24^05:33:20^1654"
"1131795292641271808^'m)(my book-h depot -stupid  arrogant short mike cia garbage:glasses)""this is african business???? (crazy) he will apologize???- pm;+we are all microsoft; he got a message; we will go all way long;- pm; we are all stupid; we will start on saturday'^2019-05-24^05:33:20^66"
"1131795292792283138^'which do you like better  microsoft or apple? -- im dumb asf and dont know the difference'^2019-05-24^05:33:20^119"
"1131795298706022402^'rt : microsoft learning pathways: your customizable training solution to increase usage of microsoft'^2019-05-24^05:33:21^1668"
"1131795302590177281^'which do you like better  microsoft or apple? -- crush ko'^2019-05-24^05:33:22^362"
"1131795304498511872^'which do you like better  microsoft or apple? -- writing hand[?]'^2019-05-24^05:33:22^287"
"1131795308701261825^'which do you like better  microsoft or apple? --'^2019-05-24^05:33:23^187"
"1131795309783375873^'which do you like better  microsoft or apple? --'^2019-05-24^05:33:24^232"
"1131795320483045376^'rt : godaddy pushy salesman keeps trying to get me to move my website to their new server even though they admit me or my custo'^2019-05-24^05:33:26^5"
"1131795320655011840^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:33:26^260"
"1131795330083807237^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:33:29^685"
"1131795331023331329^'which do you like better  microsoft or apple? -- apple x mais linux x loudly crying face'^2019-05-24^05:33:29^94"
"1131795338409521152^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:33:31^1098"
"1131795342058504193^'which do you like better  microsoft or apple? -- microsoft but i like them both'^2019-05-24^05:33:31^469"
"1131795346802130945^'microsoft's next major windows  update is now available'^2019-05-24^05:33:33^6213"
"1131795360035352577^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:33:36^1040"
"1131795360849047552^'microsoft announces new breakthroughs in ai speech tasks - nvidia developer news center ml ai'^2019-05-24^05:33:36^8649"
"1131795371997351937^'rt : check out the onedrive announcements from spc!'^2019-05-24^05:33:39^1668"
"1131795378939080709^'which do you like better  microsoft or apple? -- microsoft !'^2019-05-24^05:33:40^798"
"1131795382776655873^'rt : this seems like big news but kinda went under the radar now ships with python ""ready to install"" there is a'^2019-05-24^05:33:41^4972"
"1131795386765414400^'rt : password spraying leverages legacy authentication to discover passwords office  now has a baseline policy to block legac'^2019-05-24^05:33:42^257"
"1131795391140306949^'which do you like better  microsoft or apple? -- masyado kasi maarte apple eh'^2019-05-24^05:33:43^351"
"1131795392889282560^'rt : modding microsoft flight simulator x  so that i can bring my emotional support horse into the cockpit'^2019-05-24^05:33:44^22077"
"1131795401705701376^'which do you like better  microsoft or apple? --'^2019-05-24^05:33:46^114"
"1131795410165620736^'which do you like better  microsoft or apple? -- neither'^2019-05-24^05:33:48^640"
"1131795414930350081^'screw looney clowny'^2019-05-24^05:33:49^285"
"1131795415286898689^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:33:49^70"
"1131795425567100928^'which do you like better  microsoft or apple? -- u mean like computersbc i've never had an apple computerdrag me'^2019-05-24^05:33:51^741"
"1131795428410822656^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^05:33:52^159"
"1131795431774674949^'which do you like better  microsoft or apple? -- honestly  fuck em both i'd take a android over apple but i prefer apple over microsoft'^2019-05-24^05:33:53^258"
"1131795443761930241^'just completed the empower students to do more with office  course on the microsoftedu educator community! you can too at: via'^2019-05-24^05:33:56^51"
"1131795449608888320^'which do you like better  microsoft or apple? -- microwave pwede na ba yun?'^2019-05-24^05:33:57^162"
"1131795452347785216^'which do you like better  microsoft or apple? -- microsoft tayo pass sa macos'^2019-05-24^05:33:58^262"
"1131795457812959232^'which do you like better  microsoft or apple? -- apple'^2019-05-24^05:33:59^22"
"1131795461755559936^'which do you like better  microsoft or apple? -- jimin baby boy'^2019-05-24^05:34:00^1742"
